follower,followed,favcount,defaultimage,lengthUserName,lengthDescName,ratioFollowerFollowed,getReputation,AgeOfAccount,FollowingRate,CountOfTweets,NumberOfTPerDay,AvgLinkCount,AvgRTCount,AvgHTCount,AvgFavCount,AvgDDifference,AvgNOfChars,AvgNOfWords,AvgNOfCapitalization,AvgNOfQuestionMark,AvgNOfExclamationMark,AvgNOfDotMark,AvgMaxWordLength,AvgNOfWhiteSpaces,AvgMeanWordLength,Type
164081,1050,253,false,16,105,156.0,0.993641,40438,4.057594341955586,25978,15.4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
318,25,11,false,11,0,12.0,0.927114,35346,0.008996774741130538,764426,519.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2664364,2714,1659,false,18,133,981.0,0.998982,71672,37.17440562562786,34678,11.6135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
505,1807,548,false,8,105,0.0,0.218426,51397,0.009825476195108663,2240,1.04624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
83,458,2,false,13,103,0.0,0.15342,28884,0.0028735632183908046,5888,4.89443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
876,59,6,false,13,0,14.0,0.936898,28713,0.030508828753526278,479154,400.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
246,283,349,false,10,0,0.0,0.465028,41740,0.0058936272160996644,8360,4.80736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
31,1,0,false,6,11,31.0,0.96875,27176,0.0011407123932881955,157699,139.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
38518,21533,386,false,14,124,1.0,0.641421,44648,0.8627038165203369,245938,132.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
6,12,34,true,14,0,0.0,0.333333,46152,1.3000520020800833E-4,5754,2.9922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3381,4102,12,false,15,66,0.0,0.451824,58333,0.05796033120189258,2080,0.855967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
670,224,0,false,19,143,2.0,0.749441,59843,0.011195962769246195,181469,72.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
416,1137,2472,false,6,36,0.0,0.267869,38973,0.010674056398019141,16926,10.4288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
813,1818,3,false,17,123,0.0,0.309008,33436,0.02431510946285441,96989,69.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2391,543,9,false,13,32,4.0,0.814928,71924,0.033243423613814584,8407,2.80607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2316,2664,6846,false,4,149,0.0,0.46506,68541,0.03378999430997505,100204,35.0977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
723,2946,91,false,6,0,0.0,0.197056,48164,0.015011211693380948,120700,60.1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
678,9,0,false,19,50,75.0,0.9869,40744,0.016640486942862753,5703,3.36064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1,10,0,true,12,0,0.0,0.0909091,31765,3.1481189988981584E-5,225045,170.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2721,3310,0,false,12,155,0.0,0.451169,47695,0.057050005241639584,4196,2.11173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
9934,19,0,false,9,148,522.0,0.998091,55214,0.17991813670445903,1586776,689.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
0,2,0,true,12,0,0.0,0.0,27762,0.0,4843,4.18945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
7,11,0,false,14,68,0.0,0.388889,30311,2.3093926297383787E-4,1642,1.30111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3124,3240,0,false,14,62,0.0,0.490886,51556,0.06059430522150671,73345,34.1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2386,16,8130,false,15,126,149.0,0.993339,28056,0.08504419731964642,91786,78.5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3415,5001,60198,false,4,124,0.0,0.405775,64852,0.052658360574847345,165898,61.3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
595,286,0,false,7,81,2.0,0.675369,54107,0.010996728704234203,356720,158.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
37,73,2374,false,9,47,0.0,0.336364,30229,0.0012239902080783353,3867,3.07149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
272,2506,136,false,4,0,0.0,0.0979122,34356,0.007917103271626499,15692,10.9658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
5003,171,0,false,18,0,29.0,0.96695,70146,0.07132266986000627,1712931,586.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
11354,10809,62,false,13,86,1.0,0.512295,60415,0.18793346023338575,40629,16.1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
684,1033,0,false,14,157,0.0,0.398369,26547,0.02576562323426376,267571,241.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
141,8,0,false,20,72,17.0,0.946309,57116,0.002468660270327054,85453,35.9197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2950,905,80,false,7,143,3.0,0.76524,71544,0.04123336687912334,15191,5.09594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
260,266,0,false,20,125,0.0,0.494297,61362,0.004237150027704442,31755,12.4237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
32,1,0,false,7,19,32.0,0.969697,27051,0.0011829507227089572,136583,121.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1189,3041,5949,false,13,0,0.0,0.281087,38818,0.03063012004740069,145301,89.8584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
2979,2453,0,true,11,65,1.0,0.548417,48333,0.06163490782695053,3474,1.72578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
530,112,29,false,18,89,4.0,0.825545,41719,0.012704043721086316,154959,89.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1,1,1,false,6,69,1.0,0.5,28035,3.566969859104691E-5,27617,23.6447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
6,11,0,false,11,157,0.0,0.352941,30649,1.957649515481745E-4,67949,53.2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3620,1027,961,false,8,160,3.0,0.778997,51026,0.07094422451299337,9076,4.26905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
536,22,0,false,15,75,24.0,0.960573,39045,0.013727750032014343,60651,37.3007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
5,733,0,true,12,44,0.0,0.00677507,33510,1.4920919128618324E-4,6411,4.59241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
6252,7017,0,false,11,119,0.0,0.471173,54436,0.11485046660298331,82821,36.5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
33657,321,139,false,12,96,104.0,0.990553,78068,0.431124148178511,4317,1.32749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
7115,5307,75,false,11,122,1.0,0.572774,58415,0.12180090730120688,101054,41.5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
67277,678,3156,false,19,127,99.0,0.990023,85368,0.7880821853621967,97248,27.3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1141,310,2,false,17,154,3.0,0.786354,68270,0.016713051120550753,31671,11.1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
30425,576,160,false,16,160,52.0,0.98142,75847,0.4011364984771975,40204,12.7228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
148,339,3,false,10,112,0.0,0.303901,50973,0.002903497930276813,2011,0.947244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
211,1312,0,false,15,110,0.0,0.138542,35598,0.005927299286476768,28999,19.5543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
7121,344,665,false,8,137,20.0,0.953918,51536,0.13817525613163614,11037,5.14066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
214,58,0,false,14,19,3.0,0.786765,31535,0.006786110670683368,217551,165.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
336,92,7,false,12,25,3.0,0.785047,43805,0.00767035726515238,93633,51.3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
23988,10748,334,false,14,42,2.0,0.69058,32990,0.7271294331615641,492413,358.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
485,1302,0,false,14,107,0.0,0.271405,30301,0.01600607240685126,10226,8.10301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3,130,0,true,3,0,0.0,0.0225564,40709,7.369377778869538E-5,362677,213.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
11686,1846,1043,false,8,80,6.0,0.863583,50328,0.23219678906374186,6623,3.15832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8086,98,1,false,13,129,82.0,0.988025,30466,0.2654106216766231,30908,24.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
30805,1076,1321,false,10,120,28.0,0.966249,69004,0.4464233957451742,168444,58.5892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
595,125,62,false,20,0,4.0,0.826389,45968,0.012943786982248521,2015,1.05222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1958,2147,128,false,20,123,0.0,0.476979,57692,0.03393884767385426,41903,17.4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
82,124,27047,false,8,0,0.0,0.398058,26959,0.003041655847768834,34009,30.2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
81247,21225,27,false,16,0,3.0,0.79287,74965,1.083799106249583,46076,14.7538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1322,1634,115,false,16,158,0.0,0.447226,29811,0.04434604676126262,1797,1.44686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
608,22,154,false,16,134,27.0,0.965079,45887,0.01324994007017238,3135,1.6405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
1533,1300,14,false,12,160,1.0,0.541122,30591,0.05011277826811807,39511,31.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
64721,5555,2623,false,9,55,11.0,0.920955,75023,0.8626821108193488,27834,8.90688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
3874133,16390,313,false,20,157,236.0,0.995787,56427,68.65743349814805,64267,27.336,0.44617647,413.89352,0.01,949.6041,1.49753766E9,109.54235,15.765,74.518234,0.075588234,0.039411765,3.6220589,22.525883,10.648824,9.168028,Human
